id,dst_ip,src_ip,proto,count,port,flag,type,length,attack
0,1,0,6,1,1,2,-1,-1,0
1,1,0,6,1,1,2,-1,-1,0
2,0,1,6,12,-1,18,-1,-1,0
3,1,0,6,10,1,2,-1,-1,0
4,1,0,6,11,1,4,-1,-1,0
5,0,1,6,12,-1,18,-1,-1,0
6,1,0,6,12,1,2,-1,-1,0
7,1,0,6,10,1,4,-1,-1,0
8,1,0,6,22,1,4,-1,-1,3
9,1,0,6,7,1,2,-1,-1,0
10,0,1,6,10,-1,18,-1,-1,0
11,0,1,6,5,-1,18,-1,-1,0
12,1,0,6,19,1,2,-1,-1,0
13,1,0,6,15,1,4,-1,-1,0
14,1,0,6,4,1,4,-1,-1,0
15,1,0,6,33,1,2,-1,-1,2
16,0,1,6,3,-1,18,-1,-1,0
17,1,0,6,13,1,2,-1,-1,0
18,1,0,6,13,1,4,-1,-1,0
19,0,1,6,12,-1,18,-1,-1,0
20,0,1,6,11,-1,18,-1,-1,0
21,1,0,6,10,1,4,-1,-1,0
22,1,0,6,16,1,2,-1,-1,0
23,0,1,6,13,-1,18,-1,-1,0
24,1,0,6,14,1,2,-1,-1,0
25,1,0,6,11,1,4,-1,-1,0
26,0,1,6,15,-1,18,-1,-1,0
27,1,0,6,14,1,2,-1,-1,0
28,1,0,6,9,1,4,-1,-1,0
29,0,1,6,15,-1,18,-1,-1,0
30,1,0,6,10,1,2,-1,-1,0
31,1,0,6,12,1,4,-1,-1,0
32,1,0,6,9,1,2,-1,-1,0
33,1,0,6,26,1,4,-1,-1,3
34,0,1,6,4,-1,18,-1,-1,0
35,1,0,6,11,1,4,-1,-1,0
36,1,0,6,14,1,2,-1,-1,0
37,0,1,6,10,-1,18,-1,-1,0
38,0,1,6,5,-1,18,-1,-1,0
39,1,0,6,21,1,2,-1,-1,2
40,1,0,6,13,1,4,-1,-1,0
41,1,0,6,10,1,4,-1,-1,0
42,1,0,6,23,1,2,-1,-1,2
43,0,1,6,7,-1,18,-1,-1,0
44,1,0,6,25,1,2,-1,-1,2
45,0,1,6,9,-1,18,-1,-1,0
46,1,0,6,5,1,4,-1,-1,0
47,1,0,6,23,1,2,-1,-1,2
48,0,1,6,9,-1,18,-1,-1,0
49,1,0,6,8,1,4,-1,-1,0
50,1,0,6,25,1,2,-1,-1,2
51,1,0,6,7,1,4,-1,-1,0
52,0,1,6,6,-1,18,-1,-1,0
53,1,0,6,8,1,4,-1,-1,0
54,1,0,6,26,1,2,-1,-1,2
55,0,1,6,7,-1,18,-1,-1,0
56,0,1,6,8,-1,18,-1,-1,0
57,1,0,6,8,1,4,-1,-1,0
58,1,0,6,24,1,2,-1,-1,2
59,1,0,6,7,1,4,-1,-1,0
60,0,1,6,8,-1,18,-1,-1,0
61,1,0,6,26,1,2,-1,-1,2
62,1,0,6,9,1,4,-1,-1,0
63,1,0,6,28,1,2,-1,-1,2
64,0,1,6,3,-1,18,-1,-1,0
65,1,0,6,29,1,2,-1,-1,2
66,0,1,6,5,-1,18,-1,-1,0
67,1,0,6,5,1,4,-1,-1,0
68,1,0,6,24,1,2,-1,-1,2
69,0,1,6,8,-1,18,-1,-1,0
70,1,0,6,6,1,4,-1,-1,0
71,1,0,6,25,1,2,-1,-1,2
72,1,0,6,9,1,4,-1,-1,0
73,0,1,6,4,-1,18,-1,-1,0
74,1,0,6,28,1,2,-1,-1,2
75,0,1,6,4,-1,18,-1,-1,0
76,1,0,6,7,1,4,-1,-1,0
77,1,0,6,24,1,2,-1,-1,2
78,1,0,6,8,1,4,-1,-1,0
79,0,1,6,6,-1,18,-1,-1,0
80,1,0,6,6,1,4,-1,-1,0
81,1,0,6,26,1,2,-1,-1,2
82,0,1,6,7,-1,18,-1,-1,0
83,1,0,6,26,1,2,-1,-1,2
84,0,1,6,7,-1,18,-1,-1,0
85,1,0,6,4,1,4,-1,-1,0
86,1,0,6,10,1,4,-1,-1,0
87,1,0,6,23,1,2,-1,-1,2
88,0,1,6,2,-1,18,-1,-1,0
89,1,0,6,27,1,2,-1,-1,2
90,0,1,6,6,-1,18,-1,-1,0
91,1,0,6,4,1,4,-1,-1,0
92,1,0,6,23,1,2,-1,-1,2
93,0,1,6,6,-1,18,-1,-1,0
94,1,0,6,7,1,4,-1,-1,0
95,1,0,6,30,1,2,-1,-1,2
96,0,1,6,3,-1,18,-1,-1,0
97,1,0,6,4,1,4,-1,-1,0
98,1,0,6,24,1,2,-1,-1,2
99,1,0,6,6,1,4,-1,-1,0
100,0,1,6,8,-1,18,-1,-1,0
101,1,0,6,9,1,4,-1,-1,0
102,1,0,6,21,1,2,-1,-1,2
103,0,1,6,8,-1,18,-1,-1,0
104,1,0,6,10,1,4,-1,-1,0
105,1,0,6,20,1,2,-1,-1,0
106,0,1,6,8,-1,18,-1,-1,0
107,1,0,6,31,1,2,-1,-1,2
108,0,1,6,3,-1,18,-1,-1,0
109,1,0,6,5,1,4,-1,-1,0
110,1,0,6,5,1,4,-1,-1,0
111,1,0,6,28,1,2,-1,-1,2
112,0,1,6,9,-1,18,-1,-1,0
113,1,0,6,30,1,2,-1,-1,2
114,1,0,6,9,1,4,-1,-1,0
115,0,1,6,1,-1,18,-1,-1,0
116,1,0,6,21,1,2,-1,-1,2
117,0,1,6,9,-1,18,-1,-1,0
118,1,0,6,9,1,4,-1,-1,0
119,1,0,6,20,1,2,-1,-1,0
120,0,1,6,9,-1,18,-1,-1,0
121,1,0,6,9,1,4,-1,-1,0
122,1,0,6,6,1,4,-1,-1,0
123,1,0,6,31,1,2,-1,-1,2
124,0,1,6,3,-1,18,-1,-1,0
125,0,1,6,7,-1,18,-1,-1,0
126,1,0,6,9,1,4,-1,-1,0
127,1,0,6,24,1,2,-1,-1,2
128,1,0,6,25,1,2,-1,-1,2
129,1,0,6,7,1,4,-1,-1,0
130,0,1,6,6,-1,18,-1,-1,0
131,1,0,6,20,1,2,-1,-1,0
132,0,1,6,9,-1,18,-1,-1,0
133,1,0,6,9,1,4,-1,-1,0
134,1,0,6,34,1,2,-1,-1,2
135,1,0,6,13,1,4,-1,-1,0
136,0,1,6,199,-1,18,-1,-1,0
137,1,0,6,25,1,2,-1,-1,2
138,0,1,6,9,-1,18,-1,-1,0
139,1,0,6,5,1,4,-1,-1,0
140,1,0,6,24,1,2,-1,-1,2
141,0,1,6,8,-1,18,-1,-1,0
142,1,0,6,6,1,4,-1,-1,0
143,1,0,6,27,1,2,-1,-1,2
144,1,0,6,4,1,4,-1,-1,0
145,0,1,6,9,-1,18,-1,-1,0
146,1,0,6,6,1,4,-1,-1,0
147,0,1,6,3,-1,18,-1,-1,0
148,1,0,6,21,1,2,-1,-1,2
149,0,1,6,2,-1,18,-1,-1,0
150,1,0,6,17,1,2,-1,-1,0
151,1,0,6,8,1,4,-1,-1,0
152,1,0,6,19,1,2,-1,-1,0
153,1,0,6,3,1,4,-1,-1,0
154,0,1,6,2,-1,18,-1,-1,0
155,1,0,6,5,1,4,-1,-1,0
156,1,0,6,14,1,2,-1,-1,0
157,0,1,6,4,-1,18,-1,-1,0
158,1,0,6,25,1,2,-1,-1,2
159,1,0,6,3,1,4,-1,-1,0
160,0,1,6,8,-1,18,-1,-1,0
161,1,0,6,8,1,4,-1,-1,0
162,1,0,6,24,1,2,-1,-1,2
163,0,1,6,6,-1,18,-1,-1,0
164,0,1,6,3,-1,18,-1,-1,0
165,1,0,6,2,1,2,-1,-1,0
166,1,0,6,2,1,4,-1,-1,0
167,1,0,6,34,1,2,-1,-1,2
168,1,0,6,5,1,4,-1,-1,0
169,0,1,6,2,-1,18,-1,-1,0
170,1,0,6,27,1,2,-1,-1,2
171,1,0,6,9,1,4,-1,-1,0
172,0,1,6,6,-1,18,-1,-1,0
173,1,0,6,5,1,4,-1,-1,0
174,1,0,6,27,1,2,-1,-1,2
175,0,1,6,10,-1,18,-1,-1,0
176,0,1,6,10,-1,18,-1,-1,0
177,1,0,6,21,1,2,-1,-1,2
178,1,0,6,11,1,4,-1,-1,0
179,0,1,6,7,-1,18,-1,-1,0
180,1,0,6,6,1,4,-1,-1,0
181,1,0,6,30,1,2,-1,-1,2
182,1,0,6,28,1,2,-1,-1,2
183,1,0,6,10,1,4,-1,-1,0
184,0,1,6,5,-1,18,-1,-1,0
185,1,0,6,15,1,2,-1,-1,0
186,0,1,6,5,-1,18,-1,-1,0
187,1,0,6,5,1,4,-1,-1,0
188,0,1,6,5,-1,18,-1,-1,0
189,1,0,6,19,1,2,-1,-1,0
190,1,0,6,4,1,4,-1,-1,0
191,1,0,6,16,1,2,-1,-1,0
