protocal,count,port,flag,type,srcip,attack
17,56,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
17,112,35713,-1,-1,-1,0
17,151,45166,-1,-1,-1,0
17,57,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
17,59,35713,-1,-1,-1,0
17,70,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,76,45166,-1,-1,-1,0
6,3,33962,24,-1,-1,0
6,3,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
17,55,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,81,45166,-1,-1,-1,0
17,54,35713,-1,-1,-1,0
17,66,45166,-1,-1,-1,0
17,58,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,77,45166,-1,-1,-1,0
17,1,67,-1,-1,-1,0
17,1,68,-1,-1,-1,0
17,55,35713,-1,-1,-1,0
17,78,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,80,2,-1,-1,0
6,1,443,24,-1,-1,0
17,4,60744,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,41028,24,-1,-1,0
17,3,53,-1,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,39136,24,-1,-1,0
17,2,55907,-1,-1,-1,0
6,1,57548,18,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,39136,16,-1,-1,0
6,1,57548,24,-1,-1,0
17,3,42299,-1,-1,-1,0
6,1,80,24,-1,-1,0
6,1,443,16,-1,-1,0
17,6,53,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,2,80,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,58,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,73,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,41028,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,70,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,73,45166,-1,-1,-1,0
17,57,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
17,57,35713,-1,-1,-1,0
17,79,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,56,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,41028,16,-1,-1,0
6,2,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,2,443,24,-1,-1,0
6,2,41028,24,-1,-1,0
17,4,53,-1,-1,-1,0
6,3,33962,24,-1,-1,0
17,4,36327,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,4,42299,-1,-1,-1,0
17,8,53,-1,-1,-1,0
6,3,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,2,41028,16,-1,-1,0
17,4,46232,-1,-1,-1,0
17,58,35713,-1,-1,-1,0
17,81,45166,-1,-1,-1,0
17,1,41936,-1,-1,-1,0
17,55,35713,-1,-1,-1,0
17,73,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,1,80,16,-1,-1,0
17,54,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,59,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,82,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,58,35713,-1,-1,-1,0
17,70,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,73,45166,-1,-1,-1,0
17,57,35713,-1,-1,-1,0
17,72,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,56,35713,-1,-1,-1,0
17,83,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,77,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,72,45166,-1,-1,-1,0
6,1,80,16,-1,-1,0
17,57,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,74,45166,-1,-1,-1,0
17,57,35713,-1,-1,-1,0
17,81,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,55,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,82,45166,-1,-1,-1,0
17,57,35713,-1,-1,-1,0
17,68,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,55,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,73,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,80,16,-1,-1,0
17,59,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,84,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
6,4,443,16,-1,-1,0
17,4,56294,-1,-1,-1,0
6,3,443,24,-1,-1,0
6,3,41028,24,-1,-1,0
17,2,53,-1,-1,-1,0
17,2,42299,-1,-1,-1,0
17,4,53,-1,-1,-1,0
17,55,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,4,41028,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,70,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,79,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,67,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,72,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,77,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,1,41936,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,56,35713,-1,-1,-1,0
17,73,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,8181,17,-1,-1,0
6,1,37038,16,-1,-1,0
6,1,80,16,-1,-1,0
17,57,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,84,45166,-1,-1,-1,0
6,1,55648,18,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,55648,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,2,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,63,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,16,-1,-1,0
17,55,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
6,1,33962,16,-1,-1,0
17,2,53,-1,-1,-1,0
6,4,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
17,2,42299,-1,-1,-1,0
17,4,53,-1,-1,-1,0
6,4,443,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
17,4,48279,-1,-1,-1,0
6,1,56966,16,-1,-1,0
17,55,35713,-1,-1,-1,0
17,79,45166,-1,-1,-1,0
6,1,443,17,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,54,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
17,55,35713,-1,-1,-1,0
17,68,45166,-1,-1,-1,0
17,60,35713,-1,-1,-1,0
17,77,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
17,4,60686,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,2,53,-1,-1,-1,0
17,2,42299,-1,-1,-1,0
17,4,53,-1,-1,-1,0
17,55,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,55,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,78,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,78,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,80,16,-1,-1,0
17,58,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,75,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,59,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,55,35713,-1,-1,-1,0
17,84,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,77,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,81,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,2,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,2,443,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,1,33962,16,-1,-1,0
6,2,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,2,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,2,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,2,443,16,-1,-1,0
6,1,80,16,-1,-1,0
17,57,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,66,45166,-1,-1,-1,0
17,55,35713,-1,-1,-1,0
17,86,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,60,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,58,35713,-1,-1,-1,0
17,93,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,55,35713,-1,-1,-1,0
17,68,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
17,58,35713,-1,-1,-1,0
17,74,45166,-1,-1,-1,0
6,2,443,16,-1,-1,0
6,2,443,24,-1,-1,0
6,1,33962,16,-1,-1,0
6,2,41028,24,-1,-1,0
17,2,53,-1,-1,-1,0
6,1,33962,24,-1,-1,0
17,4,47791,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,2,42299,-1,-1,-1,0
17,4,53,-1,-1,-1,0
6,1,443,16,-1,-1,0
17,55,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,2,41028,16,-1,-1,0
17,57,35713,-1,-1,-1,0
17,69,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,79,45166,-1,-1,-1,0
17,1,41936,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,80,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,57,35713,-1,-1,-1,0
6,1,57548,16,-1,-1,0
17,78,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,73,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,57,35713,-1,-1,-1,0
17,79,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,75,45166,-1,-1,-1,0
17,59,35713,-1,-1,-1,0
17,71,45166,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,24,-1,-1,0
17,52,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,33962,16,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,59,35713,-1,-1,-1,0
17,76,45166,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,24,-1,-1,0
17,56,35713,-1,-1,-1,0
17,72,45166,-1,-1,-1,0
6,1,41028,16,-1,-1,0
17,56,35713,-1,-1,-1,0
17,78,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,1,40002,-1,-1,-1,0
17,77,45166,-1,-1,-1,0
