protocal,count,port,flag,type,srcip,attack
6,1,51941,24,-1,-1,0
6,2,80,16,-1,-1,0
6,4,51943,16,-1,-1,0
6,4,443,24,-1,-1,0
6,1,80,24,-1,-1,0
6,387,1044,20,-1,-1,0
17,1,54046,-1,-1,-1,0
6,1,51939,24,-1,-1,0
6,1,51939,18,-1,-1,0
6,511,-1,2,-1,1,8
6,1,51942,24,-1,-1,0
6,1,51742,16,-1,-1,0
6,3,51941,24,-1,-1,0
6,1,51820,16,-1,-1,0
6,1135,-1,2,-1,1,8
6,3,51943,24,-1,-1,0
6,10,443,16,-1,-1,0
6,1,51820,24,-1,-1,0
6,4,22,16,-1,-1,0
6,1,51943,16,-1,-1,0
6,16,443,24,-1,-1,0
6,567,1044,20,-1,-1,0
6,2,51940,24,-1,-1,0
17,2,138,-1,-1,-1,0
6,3,51942,24,-1,-1,0
6,1,902,16,-1,-1,0
6,24,51742,16,-1,-1,0
6,42,902,24,-1,-1,0
6,1,51820,16,-1,-1,0
6,2,22,16,-1,-1,0
6,183,1044,20,-1,-1,0
6,2,51742,24,-1,-1,0
6,245,-1,2,-1,1,8
6,4,51742,16,-1,-1,0
6,4,902,24,-1,-1,0
6,2,51820,16,-1,-1,0
17,2,5353,-1,-1,-1,0
6,6,51820,24,-1,-1,0
6,3,22,16,-1,-1,0
6,520,1044,20,-1,-1,0
6,1009,-1,2,-1,1,8
6,2,51742,16,-1,-1,0
6,2,902,24,-1,-1,0
17,2,5353,-1,-1,-1,0
6,1,51820,24,-1,-1,0
6,3,22,16,-1,-1,0
6,1,51742,24,-1,-1,0
6,20,902,16,-1,-1,0
6,56,51742,16,-1,-1,0
6,4,902,24,-1,-1,0
6,1,51820,24,-1,-1,0
6,2,22,16,-1,-1,0
6,5,51742,24,-1,-1,0
17,1,54788,-1,-1,-1,0
6,36,902,16,-1,-1,0
6,158,51742,16,-1,-1,0
6,32,902,24,-1,-1,0
17,1,54789,-1,-1,-1,0
17,2,53,-1,-1,-1,0
6,1,51820,24,-1,-1,0
6,2,22,16,-1,-1,0
17,1,123,-1,-1,-1,0
6,19,51742,24,-1,-1,0
6,49,902,16,-1,-1,0
6,222,51742,16,-1,-1,0
6,7,902,24,-1,-1,0
6,1,51820,24,-1,-1,0
6,3,22,16,-1,-1,0
17,1,54790,-1,-1,-1,0
6,7,51742,24,-1,-1,0
6,19,51742,24,-1,-1,0
6,3,902,16,-1,-1,0
6,9,51742,16,-1,-1,0
6,23,902,24,-1,-1,0
6,2,51742,24,-1,-1,0
6,1,902,16,-1,-1,0
6,918,-1,2,-1,1,8
6,2,2138,18,-1,-1,0
6,329,2138,20,-1,-1,0
6,3,902,24,-1,-1,0
6,1,22,4,-1,-1,0
6,3,51742,16,-1,-1,0
6,2,22,16,-1,-1,0
6,4,51820,24,-1,-1,0
6,1,80,4,-1,-1,0
6,1,51820,16,-1,-1,0
6,268,2138,20,-1,-1,0
6,1,902,24,-1,-1,0
6,1,51742,16,-1,-1,0
6,3,902,16,-1,-1,0
6,2,51820,24,-1,-1,0
6,1519,-1,2,-1,1,8
6,248,2138,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,1,51742,16,-1,-1,0
6,1458,-1,2,-1,1,8
6,1405,-1,2,-1,1,8
6,254,2138,20,-1,-1,0
6,1,902,16,-1,-1,0
6,1,51820,24,-1,-1,0
6,244,2138,20,-1,-1,0
6,1,902,16,-1,-1,0
17,2,137,-1,-1,-1,0
6,1402,-1,2,-1,1,8
6,1429,-1,2,-1,1,8
6,1,902,16,-1,-1,0
17,1,137,-1,-1,-1,0
17,1,5353,-1,-1,-1,0
6,215,2138,20,-1,-1,0
6,233,2138,20,-1,-1,0
6,1406,-1,2,-1,1,8
6,235,2138,20,-1,-1,0
6,1403,-1,2,-1,1,8
17,1,50466,-1,-1,-1,0
6,234,2138,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,1493,-1,2,-1,1,8
6,430,2138,20,-1,-1,0
6,1,5228,16,-1,-1,0
6,1165,-1,2,-1,1,8
6,1,443,4,-1,-1,0
6,740,2138,20,-1,-1,0
6,452,-1,2,-1,1,8
6,1,51742,16,-1,-1,0
6,1,5228,16,-1,-1,0
6,1165,-1,2,-1,1,8
6,562,2138,20,-1,-1,0
6,1401,-1,2,-1,1,8
6,1,51944,16,-1,-1,0
6,2,902,24,-1,-1,0
6,175,51742,16,-1,-1,0
6,1,80,24,-1,-1,0
6,1,-1,2,-1,1,0
6,1,80,16,-1,-1,0
17,1,54791,-1,-1,-1,0
6,744,2138,20,-1,-1,0
6,59,902,16,-1,-1,0
6,1212,-1,2,-1,1,8
17,2,53,-1,-1,-1,0
17,1,54792,-1,-1,-1,0
6,1,51944,18,-1,-1,0
6,1,51742,24,-1,-1,0
6,1,51944,24,-1,-1,0
6,1,51944,17,-1,-1,0
6,284,2138,20,-1,-1,0
6,7,902,16,-1,-1,0
6,13,51742,16,-1,-1,0
6,527,-1,2,-1,1,8
6,1501,-1,2,-1,1,8
6,1,80,17,-1,-1,0
6,527,2138,20,-1,-1,0
6,9,51742,24,-1,-1,0
6,12,902,24,-1,-1,0
6,538,-1,2,-1,1,8
6,182,2138,20,-1,-1,0
6,7,902,16,-1,-1,0
6,20,51742,16,-1,-1,0
6,9,51742,24,-1,-1,0
6,1112,-1,2,-1,1,8
17,2,50466,-1,-1,-1,0
6,1,51820,24,-1,-1,0
6,12,902,24,-1,-1,0
6,538,-1,2,-1,1,8
17,2,53,-1,-1,-1,0
